graph_hex,layout_idx,grid_spacing,env_size,radius,all_positionings_planar,layout_planar,graph_poss,adj_m,eucd_m,wspd_m
1024C905,932,110,"[900, 900]",410.0,False,False,"[(550, 660), (330, 110), (660, 770), (550, 110), (220, 440), (660, 550), (110, 660), (770, 660)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 592.3681287847954, 155.56349186104046, 550.0, 396.6106403010388, 155.56349186104046, 440.0, 220.0], [592.3681287847954, 0.0, 737.9024325749306, 220.0, 347.85054261852173, 550.0, 592.3681287847954, 704.3436661176133], [155.56349186104046, 737.9024325749306, 0.0, 669.1038783328041, 550.0, 220.0, 560.8921464952064, 155.56349186104046], [550.0, 220.0, 669.1038783328041, 0.0, 466.6904755831214, 453.54161881794266, 704.3436661176133, 592.3681287847954], [396.6106403010388, 347.85054261852173, 550.0, 466.6904755831214, 0.0, 453.54161881794266, 245.96747752497686, 592.3681287847954], [155.56349186104046, 550.0, 220.0, 453.54161881794266, 453.54161881794266, 0.0, 560.8921464952064, 155.56349186104046], [440.0, 592.3681287847954, 560.8921464952064, 704.3436661176133, 245.96747752497686, 560.8921464952064, 0.0, 660.0], [220.0, 704.3436661176133, 155.56349186104046, 592.3681287847954, 592.3681287847954, 155.56349186104046, 660.0, 0.0]]","[[0.0, 924.3436661176133, 1440.8921464952064, 1894.433765313149, 1272.1942087361351, 1440.8921464952064, 880.0, 220.0], [924.3436661176133, 0.0, 1925.2358126128197, 2378.7774314307626, 347.85054261852173, 1925.2358126128197, 1364.3436661176133, 704.3436661176133], [1440.8921464952064, 1925.2358126128197, 0.0, 669.1038783328041, 2273.0863552313413, 1121.7842929904127, 560.8921464952064, 1220.8921464952064], [1894.433765313149, 2378.7774314307626, 669.1038783328041, 0.0, 2726.627974049284, 453.54161881794266, 1014.433765313149, 1674.433765313149], [1272.1942087361351, 347.85054261852173, 2273.0863552313413, 2726.627974049284, 0.0, 2273.0863552313413, 1712.1942087361351, 1052.1942087361351], [1440.8921464952064, 1925.2358126128197, 1121.7842929904127, 453.54161881794266, 2273.0863552313413, 0.0, 560.8921464952064, 1220.8921464952064], [880.0, 1364.3436661176133, 560.8921464952064, 1014.433765313149, 1712.1942087361351, 560.8921464952064, 0.0, 660.0], [220.0, 704.3436661176133, 1220.8921464952064, 1674.433765313149, 1052.1942087361351, 1220.8921464952064, 660.0, 0.0]]"
1024C905,933,110,"[900, 900]",410.0,False,False,"[(550, 330), (110, 440), (550, 550), (220, 440), (550, 770), (330, 660), (440, 770), (770, 440)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 453.54161881794266, 220.0, 347.85054261852173, 440.0, 396.6106403010388, 453.54161881794266, 245.96747752497686], [453.54161881794266, 0.0, 453.54161881794266, 110.0, 550.0, 311.1269837220809, 466.6904755831214, 660.0], [220.0, 453.54161881794266, 0.0, 347.85054261852173, 220.0, 245.96747752497686, 245.96747752497686, 245.96747752497686], [347.85054261852173, 110.0, 347.85054261852173, 0.0, 466.6904755831214, 245.96747752497686, 396.6106403010388, 550.0], [440.0, 550.0, 220.0, 466.6904755831214, 0.0, 245.96747752497686, 110.0, 396.6106403010388], [396.6106403010388, 311.1269837220809, 245.96747752497686, 245.96747752497686, 245.96747752497686, 0.0, 155.56349186104046, 491.9349550499537], [453.54161881794266, 466.6904755831214, 245.96747752497686, 396.6106403010388, 110.0, 155.56349186104046, 0.0, 466.6904755831214], [245.96747752497686, 660.0, 245.96747752497686, 550.0, 396.6106403010388, 491.9349550499537, 466.6904755831214, 0.0]]","[[0.0, 905.9674775249769, 958.6254306330751, 1114.1889224941156, 1455.9674775249769, 868.2214449691387, 712.6579531080982, 245.96747752497686], [905.9674775249769, 0.0, 1372.6579531080984, 1528.2214449691387, 550.0, 1282.2539674441618, 1126.6904755831215, 660.0], [958.6254306330751, 1372.6579531080984, 0.0, 347.85054261852173, 1922.6579531080984, 401.5309693860173, 245.96747752497686, 712.6579531080982], [1114.1889224941156, 1528.2214449691387, 347.85054261852173, 0.0, 2078.2214449691387, 245.96747752497686, 401.5309693860173, 868.2214449691387], [1455.9674775249769, 550.0, 1922.6579531080984, 2078.2214449691387, 0.0, 1832.2539674441618, 1676.6904755831215, 1210.0], [868.2214449691387, 1282.2539674441618, 401.5309693860173, 245.96747752497686, 1832.2539674441618, 0.0, 155.56349186104046, 622.2539674441618], [712.6579531080982, 1126.6904755831215, 245.96747752497686, 401.5309693860173, 1676.6904755831215, 155.56349186104046, 0.0, 466.6904755831214], [245.96747752497686, 660.0, 712.6579531080982, 868.2214449691387, 1210.0, 622.2539674441618, 466.6904755831214, 0.0]]"
1024C905,934,110,"[900, 900]",410.0,False,False,"[(330, 110), (110, 440), (550, 220), (770, 330), (440, 440), (220, 550), (330, 550), (110, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 245.96747752497686, 491.9349550499537, 347.85054261852173, 453.54161881794266, 440.0, 311.1269837220809], [396.6106403010388, 0.0, 491.9349550499537, 669.1038783328041, 330.0, 155.56349186104046, 245.96747752497686, 110.0], [245.96747752497686, 491.9349550499537, 0.0, 245.96747752497686, 245.96747752497686, 466.6904755831214, 396.6106403010388, 453.54161881794266], [491.9349550499537, 669.1038783328041, 245.96747752497686, 0.0, 347.85054261852173, 592.3681287847954, 491.9349550499537, 660.0], [347.85054261852173, 330.0, 245.96747752497686, 347.85054261852173, 0.0, 245.96747752497686, 155.56349186104046, 347.85054261852173], [453.54161881794266, 155.56349186104046, 466.6904755831214, 592.3681287847954, 245.96747752497686, 0.0, 110.0, 245.96747752497686], [440.0, 245.96747752497686, 396.6106403010388, 491.9349550499537, 155.56349186104046, 110.0, 0.0, 311.1269837220809], [311.1269837220809, 110.0, 453.54161881794266, 660.0, 347.85054261852173, 245.96747752497686, 311.1269837220809, 0.0]]","[[0.0, 421.1269837220809, 1018.8646077452006, 1264.8320852701775, 751.1269837220809, 732.2539674441618, 622.2539674441618, 311.1269837220809], [421.1269837220809, 0.0, 817.7376240231197, 1063.7051015480965, 330.0, 531.1269837220809, 421.1269837220809, 110.0], [1018.8646077452006, 817.7376240231197, 0.0, 245.96747752497686, 1147.7376240231197, 506.6106403010388, 396.6106403010388, 707.7376240231197], [1264.8320852701775, 1063.7051015480965, 245.96747752497686, 0.0, 1393.7051015480965, 592.3681287847954, 642.5781178260156, 953.7051015480965], [751.1269837220809, 330.0, 1147.7376240231197, 1393.7051015480965, 0.0, 861.1269837220809, 751.1269837220809, 440.0], [732.2539674441618, 531.1269837220809, 506.6106403010388, 592.3681287847954, 861.1269837220809, 0.0, 110.0, 421.1269837220809], [622.2539674441618, 421.1269837220809, 396.6106403010388, 642.5781178260156, 751.1269837220809, 110.0, 0.0, 311.1269837220809], [311.1269837220809, 110.0, 707.7376240231197, 953.7051015480965, 440.0, 421.1269837220809, 311.1269837220809, 0.0]]"
1024C905,935,110,"[900, 900]",410.0,False,False,"[(440, 440), (660, 220), (220, 660), (220, 440), (770, 440), (550, 660), (330, 330), (440, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 311.1269837220809, 311.1269837220809, 220.0, 330.0, 245.96747752497686, 155.56349186104046, 220.0], [311.1269837220809, 0.0, 622.2539674441618, 491.9349550499537, 245.96747752497686, 453.54161881794266, 347.85054261852173, 220.0], [311.1269837220809, 622.2539674441618, 0.0, 220.0, 592.3681287847954, 330.0, 347.85054261852173, 491.9349550499537], [220.0, 491.9349550499537, 220.0, 0.0, 550.0, 396.6106403010388, 155.56349186104046, 311.1269837220809], [330.0, 245.96747752497686, 592.3681287847954, 550.0, 0.0, 311.1269837220809, 453.54161881794266, 396.6106403010388], [245.96747752497686, 453.54161881794266, 330.0, 396.6106403010388, 311.1269837220809, 0.0, 396.6106403010388, 453.54161881794266], [155.56349186104046, 347.85054261852173, 347.85054261852173, 155.56349186104046, 453.54161881794266, 396.6106403010388, 0.0, 155.56349186104046], [220.0, 220.0, 491.9349550499537, 311.1269837220809, 396.6106403010388, 453.54161881794266, 155.56349186104046, 0.0]]","[[0.0, 440.0, 723.4140344795621, 943.4140344795622, 685.9674775249769, 772.1741321620793, 375.56349186104046, 220.0], [440.0, 0.0, 723.4140344795621, 943.4140344795622, 245.96747752497686, 772.1741321620793, 375.56349186104046, 220.0], [723.4140344795621, 723.4140344795621, 0.0, 220.0, 969.381512004539, 616.6106403010388, 347.85054261852173, 503.4140344795622], [943.4140344795622, 943.4140344795622, 220.0, 0.0, 1189.3815120045392, 396.6106403010388, 567.8505426185218, 723.4140344795622], [685.9674775249769, 245.96747752497686, 969.381512004539, 1189.3815120045392, 0.0, 1018.1416096870562, 621.5309693860173, 465.96747752497686], [772.1741321620793, 772.1741321620793, 616.6106403010388, 396.6106403010388, 1018.1416096870562, 0.0, 396.6106403010388, 552.1741321620793], [375.56349186104046, 375.56349186104046, 347.85054261852173, 567.8505426185218, 621.5309693860173, 396.6106403010388, 0.0, 155.56349186104046], [220.0, 220.0, 503.4140344795622, 723.4140344795622, 465.96747752497686, 552.1741321620793, 155.56349186104046, 0.0]]"
1024C905,936,110,"[900, 900]",410.0,False,False,"[(330, 440), (660, 660), (660, 330), (550, 440), (770, 550), (440, 770), (440, 550), (330, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 347.85054261852173, 220.0, 453.54161881794266, 347.85054261852173, 155.56349186104046, 220.0], [396.6106403010388, 0.0, 330.0, 245.96747752497686, 155.56349186104046, 245.96747752497686, 245.96747752497686, 550.0], [347.85054261852173, 330.0, 0.0, 155.56349186104046, 245.96747752497686, 491.9349550499537, 311.1269837220809, 347.85054261852173], [220.0, 245.96747752497686, 155.56349186104046, 0.0, 245.96747752497686, 347.85054261852173, 155.56349186104046, 311.1269837220809], [453.54161881794266, 155.56349186104046, 245.96747752497686, 245.96747752497686, 0.0, 396.6106403010388, 330.0, 550.0], [347.85054261852173, 245.96747752497686, 491.9349550499537, 347.85054261852173, 396.6106403010388, 0.0, 220.0, 560.8921464952064], [155.56349186104046, 245.96747752497686, 311.1269837220809, 155.56349186104046, 330.0, 220.0, 0.0, 347.85054261852173], [220.0, 550.0, 347.85054261852173, 311.1269837220809, 550.0, 560.8921464952064, 347.85054261852173, 0.0]]","[[0.0, 770.0, 878.9775263406027, 1034.541018201643, 925.5634918610405, 787.8505426185218, 567.8505426185218, 220.0], [770.0, 0.0, 1208.9775263406027, 1364.541018201643, 155.56349186104046, 1117.8505426185218, 897.8505426185218, 550.0], [878.9775263406027, 1208.9775263406027, 0.0, 155.56349186104046, 1364.541018201643, 503.4140344795622, 311.1269837220809, 658.9775263406027], [1034.541018201643, 1364.541018201643, 155.56349186104046, 0.0, 1520.1045100626834, 347.85054261852173, 466.6904755831214, 814.541018201643], [925.5634918610405, 155.56349186104046, 1364.541018201643, 1520.1045100626834, 0.0, 1273.4140344795624, 1053.4140344795621, 705.5634918610405], [787.8505426185218, 1117.8505426185218, 503.4140344795622, 347.85054261852173, 1273.4140344795624, 0.0, 220.0, 567.8505426185218], [567.8505426185218, 897.8505426185218, 311.1269837220809, 466.6904755831214, 1053.4140344795621, 220.0, 0.0, 347.85054261852173], [220.0, 550.0, 658.9775263406027, 814.541018201643, 705.5634918610405, 567.8505426185218, 347.85054261852173, 0.0]]"
1024C905,937,110,"[900, 900]",410.0,False,False,"[(330, 330), (220, 330), (220, 770), (550, 660), (550, 550), (220, 440), (770, 440), (330, 220)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 110.0, 453.54161881794266, 396.6106403010388, 311.1269837220809, 155.56349186104046, 453.54161881794266, 110.0], [110.0, 0.0, 440.0, 466.6904755831214, 396.6106403010388, 110.0, 560.8921464952064, 155.56349186104046], [453.54161881794266, 440.0, 0.0, 347.85054261852173, 396.6106403010388, 330.0, 641.404708432983, 560.8921464952064], [396.6106403010388, 466.6904755831214, 347.85054261852173, 0.0, 110.0, 396.6106403010388, 311.1269837220809, 491.9349550499537], [311.1269837220809, 396.6106403010388, 396.6106403010388, 110.0, 0.0, 347.85054261852173, 245.96747752497686, 396.6106403010388], [155.56349186104046, 110.0, 330.0, 396.6106403010388, 347.85054261852173, 0.0, 550.0, 245.96747752497686], [453.54161881794266, 560.8921464952064, 641.404708432983, 311.1269837220809, 245.96747752497686, 550.0, 0.0, 491.9349550499537], [110.0, 155.56349186104046, 560.8921464952064, 491.9349550499537, 396.6106403010388, 245.96747752497686, 491.9349550499537, 0.0]]","[[0.0, 265.56349186104046, 1243.3396634829369, 1548.5455953509925, 662.1741321620793, 1151.9349550499537, 601.9349550499537, 110.0], [265.56349186104046, 0.0, 1288.9031553439772, 1594.109087212033, 396.6106403010388, 1197.498446910994, 647.4984469109942, 155.56349186104046], [1243.3396634829369, 1288.9031553439772, 0.0, 347.85054261852173, 1685.5137956450162, 744.4611829195605, 641.404708432983, 1133.3396634829369], [1548.5455953509925, 1594.109087212033, 347.85054261852173, 0.0, 1990.7197275130718, 396.6106403010388, 946.6106403010388, 1438.5455953509925], [662.1741321620793, 396.6106403010388, 1685.5137956450162, 1990.7197275130718, 0.0, 1594.109087212033, 1044.109087212033, 552.1741321620793], [1151.9349550499537, 1197.498446910994, 744.4611829195605, 396.6106403010388, 1594.109087212033, 0.0, 550.0, 1041.9349550499537], [601.9349550499537, 647.4984469109942, 641.404708432983, 946.6106403010388, 1044.109087212033, 550.0, 0.0, 491.9349550499537], [110.0, 155.56349186104046, 1133.3396634829369, 1438.5455953509925, 552.1741321620793, 1041.9349550499537, 491.9349550499537, 0.0]]"
1024C905,938,110,"[900, 900]",410.0,False,False,"[(220, 550), (550, 330), (440, 110), (440, 550), (440, 330), (660, 770), (220, 770), (440, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 396.6106403010388, 491.9349550499537, 220.0, 311.1269837220809, 491.9349550499537, 220.0, 311.1269837220809], [396.6106403010388, 0.0, 245.96747752497686, 245.96747752497686, 110.0, 453.54161881794266, 550.0, 453.54161881794266], [491.9349550499537, 245.96747752497686, 0.0, 440.0, 220.0, 695.7010852370435, 695.7010852370435, 660.0], [220.0, 245.96747752497686, 440.0, 0.0, 220.0, 311.1269837220809, 311.1269837220809, 220.0], [311.1269837220809, 110.0, 220.0, 220.0, 0.0, 491.9349550499537, 491.9349550499537, 440.0], [491.9349550499537, 453.54161881794266, 695.7010852370435, 311.1269837220809, 491.9349550499537, 0.0, 440.0, 220.0], [220.0, 550.0, 695.7010852370435, 311.1269837220809, 491.9349550499537, 440.0, 0.0, 220.0], [311.1269837220809, 453.54161881794266, 660.0, 220.0, 440.0, 220.0, 220.0, 0.0]]","[[0.0, 764.6686025400236, 1226.8280689591243, 1282.2539674441618, 874.6686025400236, 971.1269837220809, 531.1269837220809, 311.1269837220809], [764.6686025400236, 0.0, 1369.242704054986, 1424.6686025400236, 110.0, 1113.5416188179427, 673.5416188179427, 453.54161881794266], [1226.8280689591243, 1369.242704054986, 0.0, 440.0, 1479.242704054986, 751.1269837220809, 695.7010852370435, 915.7010852370435], [1282.2539674441618, 1424.6686025400236, 440.0, 0.0, 1534.6686025400236, 311.1269837220809, 751.1269837220809, 971.1269837220809], [874.6686025400236, 110.0, 1479.242704054986, 1534.6686025400236, 0.0, 1223.5416188179427, 783.5416188179427, 563.5416188179427], [971.1269837220809, 1113.5416188179427, 751.1269837220809, 311.1269837220809, 1223.5416188179427, 0.0, 440.0, 660.0], [531.1269837220809, 673.5416188179427, 695.7010852370435, 751.1269837220809, 783.5416188179427, 440.0, 0.0, 220.0], [311.1269837220809, 453.54161881794266, 915.7010852370435, 971.1269837220809, 563.5416188179427, 660.0, 220.0, 0.0]]"
1024C905,939,110,"[900, 900]",410.0,False,False,"[(440, 550), (770, 550), (220, 330), (330, 110), (550, 660), (550, 330), (330, 440), (330, 330)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 330.0, 311.1269837220809, 453.54161881794266, 155.56349186104046, 245.96747752497686, 155.56349186104046, 245.96747752497686], [330.0, 0.0, 592.3681287847954, 622.2539674441618, 245.96747752497686, 311.1269837220809, 453.54161881794266, 491.9349550499537], [311.1269837220809, 592.3681287847954, 0.0, 245.96747752497686, 466.6904755831214, 330.0, 155.56349186104046, 110.0], [453.54161881794266, 622.2539674441618, 245.96747752497686, 0.0, 592.3681287847954, 311.1269837220809, 330.0, 220.0], [155.56349186104046, 245.96747752497686, 466.6904755831214, 592.3681287847954, 0.0, 330.0, 311.1269837220809, 396.6106403010388], [245.96747752497686, 311.1269837220809, 330.0, 311.1269837220809, 330.0, 0.0, 245.96747752497686, 220.0], [155.56349186104046, 453.54161881794266, 155.56349186104046, 330.0, 311.1269837220809, 245.96747752497686, 0.0, 110.0], [245.96747752497686, 491.9349550499537, 110.0, 220.0, 396.6106403010388, 220.0, 110.0, 0.0]]","[[0.0, 737.9024325749306, 511.5309693860173, 757.4984469109942, 983.8699100999074, 601.9349550499537, 355.96747752497686, 245.96747752497686], [737.9024325749306, 0.0, 757.4984469109942, 1003.465924435971, 245.96747752497686, 847.9024325749306, 601.9349550499537, 491.9349550499537], [511.5309693860173, 757.4984469109942, 0.0, 245.96747752497686, 1003.465924435971, 401.5309693860173, 155.56349186104046, 265.56349186104046], [757.4984469109942, 1003.465924435971, 245.96747752497686, 0.0, 1249.4334019609478, 311.1269837220809, 401.5309693860173, 511.5309693860173], [983.8699100999074, 245.96747752497686, 1003.465924435971, 1249.4334019609478, 0.0, 1093.8699100999074, 847.9024325749306, 737.9024325749306], [601.9349550499537, 847.9024325749306, 401.5309693860173, 311.1269837220809, 1093.8699100999074, 0.0, 245.96747752497686, 355.96747752497686], [355.96747752497686, 601.9349550499537, 155.56349186104046, 401.5309693860173, 847.9024325749306, 245.96747752497686, 0.0, 110.0], [245.96747752497686, 491.9349550499537, 265.56349186104046, 511.5309693860173, 737.9024325749306, 355.96747752497686, 110.0, 0.0]]"
1024C905,940,110,"[900, 900]",410.0,False,False,"[(770, 220), (220, 660), (770, 330), (110, 330), (220, 330), (110, 440), (550, 550), (550, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 704.3436661176133, 110.0, 669.1038783328041, 560.8921464952064, 695.7010852370435, 396.6106403010388, 592.3681287847954], [704.3436661176133, 0.0, 641.404708432983, 347.85054261852173, 330.0, 245.96747752497686, 347.85054261852173, 347.85054261852173], [110.0, 641.404708432983, 0.0, 660.0, 550.0, 669.1038783328041, 311.1269837220809, 491.9349550499537], [669.1038783328041, 347.85054261852173, 660.0, 0.0, 110.0, 110.0, 491.9349550499537, 622.2539674441618], [560.8921464952064, 330.0, 550.0, 110.0, 0.0, 155.56349186104046, 396.6106403010388, 550.0], [695.7010852370435, 245.96747752497686, 669.1038783328041, 110.0, 155.56349186104046, 0.0, 453.54161881794266, 550.0], [396.6106403010388, 347.85054261852173, 311.1269837220809, 491.9349550499537, 396.6106403010388, 453.54161881794266, 0.0, 220.0], [592.3681287847954, 347.85054261852173, 491.9349550499537, 622.2539674441618, 550.0, 550.0, 220.0, 0.0]]","[[0.0, 940.2186714033171, 1123.4951125068765, 1375.9097476027382, 1270.2186714033173, 1265.9097476027382, 812.3681287847954, 592.3681287847954], [940.2186714033171, 0.0, 878.9775263406027, 1131.3921614364644, 330.0, 1021.3921614364644, 567.8505426185218, 347.85054261852173], [1123.4951125068765, 878.9775263406027, 0.0, 660.0, 1208.9775263406027, 764.6686025400236, 311.1269837220809, 531.1269837220809], [1375.9097476027382, 1131.3921614364644, 660.0, 0.0, 1461.3921614364644, 110.0, 563.5416188179427, 783.5416188179427], [1270.2186714033173, 330.0, 1208.9775263406027, 1461.3921614364644, 0.0, 1351.3921614364644, 897.8505426185218, 677.8505426185218], [1265.9097476027382, 1021.3921614364644, 764.6686025400236, 110.0, 1351.3921614364644, 0.0, 453.54161881794266, 673.5416188179427], [812.3681287847954, 567.8505426185218, 311.1269837220809, 563.5416188179427, 897.8505426185218, 453.54161881794266, 0.0, 220.0], [592.3681287847954, 347.85054261852173, 531.1269837220809, 783.5416188179427, 677.8505426185218, 673.5416188179427, 220.0, 0.0]]"
1024C905,941,110,"[900, 900]",410.0,False,False,"[(660, 440), (550, 660), (770, 550), (770, 220), (770, 660), (440, 440), (660, 550), (440, 770)]","[[0, 0, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 1, 0], [0, 0, 1, 0, 0, 1, 0, 1], [1, 1, 0, 0, 0, 0, 1, 0]]","[[0.0, 245.96747752497686, 155.56349186104046, 245.96747752497686, 245.96747752497686, 220.0, 110.0, 396.6106403010388], [245.96747752497686, 0.0, 245.96747752497686, 491.9349550499537, 220.0, 245.96747752497686, 155.56349186104046, 155.56349186104046], [155.56349186104046, 245.96747752497686, 0.0, 330.0, 110.0, 347.85054261852173, 110.0, 396.6106403010388], [245.96747752497686, 491.9349550499537, 330.0, 0.0, 440.0, 396.6106403010388, 347.85054261852173, 641.404708432983], [245.96747752497686, 220.0, 110.0, 440.0, 0.0, 396.6106403010388, 155.56349186104046, 347.85054261852173], [220.0, 245.96747752497686, 347.85054261852173, 396.6106403010388, 396.6106403010388, 0.0, 245.96747752497686, 330.0], [110.0, 155.56349186104046, 110.0, 347.85054261852173, 155.56349186104046, 245.96747752497686, 0.0, 311.1269837220809], [396.6106403010388, 155.56349186104046, 396.6106403010388, 641.404708432983, 347.85054261852173, 330.0, 311.1269837220809, 0.0]]","[[0.0, 552.1741321620793, 817.7376240231197, 1147.7376240231197, 772.1741321620793, 953.7051015480965, 707.7376240231197, 396.6106403010388], [552.1741321620793, 0.0, 576.6904755831214, 906.6904755831214, 220.0, 712.6579531080982, 466.6904755831214, 155.56349186104046], [817.7376240231197, 576.6904755831214, 0.0, 330.0, 796.6904755831214, 355.96747752497686, 110.0, 421.1269837220809], [1147.7376240231197, 906.6904755831214, 330.0, 0.0, 1126.6904755831215, 396.6106403010388, 440.0, 751.1269837220809], [772.1741321620793, 220.0, 796.6904755831214, 1126.6904755831215, 0.0, 932.6579531080982, 686.6904755831214, 375.56349186104046], [953.7051015480965, 712.6579531080982, 355.96747752497686, 396.6106403010388, 932.6579531080982, 0.0, 245.96747752497686, 557.0944612470578], [707.7376240231197, 466.6904755831214, 110.0, 440.0, 686.6904755831214, 245.96747752497686, 0.0, 311.1269837220809], [396.6106403010388, 155.56349186104046, 421.1269837220809, 751.1269837220809, 375.56349186104046, 557.0944612470578, 311.1269837220809, 0.0]]"
